Settlement,Longitude,Latitude
Heresznye,46.065816549999994,17.28075231852852
Hetes,46.41361955,17.692337675767977
Hollád,46.6456686,17.31725163031477
Homokszentgyörgy,46.114858,17.545905601933228
Hosszúvíz,46.50570845,17.46416516527873
Igal,46.5304589,17.94879103628407
Iharos,46.3389732,17.120017939171245
Iharosberény,46.38414,17.118669949003284
Inke,46.389517,17.193799339140625
Istvándi,46.0205579,17.599091268621457
Jákó,46.339955950000004,17.54481250270761
Juta,46.4086317,17.736646352193844
Kadarkút,46.236173550000004,17.619798036937073
Kálmáncsa,46.068005,17.616915
Kánya,46.69596545,18.055387138539313
Kapoly,46.72454915,17.950665483186224
Kaposfő,46.36508245,17.64825302038149
Kaposgyarmat,46.26793365,17.860540736364044
Kaposhomok,46.339221949999995,17.924626447402417
Kaposkeresztúr,46.3245469,17.961403154088718
Kaposmérő,46.3598825,17.705906307328593
Kaposszerdahely,46.3241219,17.758442984189323
Kaposújlak,46.365401750000004,17.73497621082665
Kaposvár,46.3564692,17.7886886
Karád,46.68199785,17.85087709500352
Kastélyosdombó,45.96035015,17.611961142141418
Kaszó,46.31686475,17.228686449191507
Kazsok,46.4771107,17.98043647147709
Kelevíz,46.52489165,17.408625986929465
Kercseliget,46.329867449999995,18.0637839776511
Kereki,46.78725405,17.9066051567689
Kéthely,46.648836200000005,17.397824208208732
Kisasszond,46.33103935,17.6363701658661
Kisbajom,46.31388815,17.506219837320337
Kisbárapáti,46.601954899999996,17.863762743180114
Kisberény,46.63943945,17.658774944217093
Kisgyalán,46.4121272,17.98290407384146
Kiskorpád,46.354210050000006,17.600589870442846
Kőkút,46.180105999999995,17.59159965127668
Komlósd,46.023049900000004,17.392301459694107
Kőröshegy,46.8306565,17.906109790131403
Kötcse,46.74584145,17.879062218940852
Kutas,46.3542234,17.440751585287174
Lábod,46.2093354,17.46321044613594
Lad,46.1371674,17.628152078361545
Lakócsa,45.89114055,17.69657662628626
Látrány,46.7451997,17.750852293508558
Lengyeltóti,46.696694949999994,17.61319312005012
Libickozma,46.5297169,17.518199346590496
Lulla,46.7930068,18.01842221287768
Magyaratád,46.465543600000004,17.89909569748247
Magyaregres,46.46733625,17.77519776168023
Marcali,46.5675828,17.40559767155612
Mernye,46.5298587,17.820400656577874
Mesztegnyő,46.4857425,17.45580420453462
Mezőcsokonya,46.43972915,17.648127249537374
Mike,46.233867700000005,17.54344275979741
Miklósi,46.6472841,17.9963259
Mosdós,46.350562249999996,17.989915291361196
Nágocs,46.65529,17.969741604937347
Nagyatád,46.2075587,17.366632457956534
Nagybajom,46.42409055,17.514378993642666
Nagyberény,46.7984493,18.177062049607372
Nagyberki,46.34958265,18.019705980441287
Nagycsepely,46.74164075,17.824315387736306
Nagykorpád,46.26733205,17.47755081769798
Nagyszakácsi,46.4953804,17.333769106059854
Nemesdéd,46.43818625,17.251615215994658
Nemeskisfalud,46.437044900000004,17.365508217766
Nemesvid,46.4920534,17.26807073213356
Nikla,46.574140549999996,17.52597991690973
Nyim,46.799489300000005,18.09347220017386
Orci,46.41038835,17.885127681553595
Ordacsehi,46.73852215,17.63287659359556
Öreglak,46.61066795,17.61235694260086
Őrtilos,46.2814732,16.9262098
Osztopán,46.52267245,17.672329758277165
Ötvöskónyi,46.286286700000005,17.35887460142441
Pálmajor,46.38589705,17.57889951753313
Pamuk,46.54377145,17.637675891560548
Patalom,46.45096005,17.923414311884237
Patca,46.2835147,17.720520452189284
Patosfa,46.13556415,17.674018423576943
Péterhida,46.00234195,17.358370988800253
Pogányszentpéter,46.392506999999995,17.05008391319922
Polány,46.567363650000004,17.763152518506516
Porrog,46.31010965,17.045315607893897
Porrogszentkirály,46.26686585,17.032309145462698
Porrogszentpál,46.29315115,17.013936571973083
Potony,45.9316329,17.646165015568457
Pusztakovácsi,46.54820305,17.56651373156613
Pusztaszemes,46.75956435,17.932441259791418
Ráksi,46.5332942,17.90750138121504
Rinyabesenyő,46.16419315,17.541948518018792
Rinyakovácsi,46.2789265,17.600823798801834
Rinyaszentkirály,46.15262025,17.38586089272308
Rinyaújlak,46.0954033,17.406031097225927
Rinyaújnép,46.06889305,17.364607943068535
Ságvár,46.822958,18.075887669839414
Sántos,46.3436105,17.868876053257253
Sávoly,46.595024949999996,17.249177431389462
Segesd,46.3531705,17.3472113
Sérsekszőlős,46.7644243,18.0153926389231
Simonfa,46.27408065,17.83030384066747
Siófok,46.9071694,18.0541598
Siójut,46.87292325,18.149487580820487
Som,46.77938255,18.129395892385784
Somodor,46.46458655,17.862229485547452
Somogyacsa,46.591231949999994,17.964740771528753
Somogyaracs,46.06376815,17.39216909900241
Somogyaszaló,46.45463155,17.81571721643035
Somogybabod,46.6610705,17.77791532454049
Somogybükkösd,46.289756100000005,16.985569184285787
Somogycsicsó,46.31921755,17.14268770959096
Somogydöröcske,46.591231949999994,18.006316915633025
Somogyegres,46.6806039,18.021884920817357
Somogyfajsz,46.49890499999999,17.568883468133293
Somogygeszti,46.5258508,17.78099826200166
Somogyjád,46.48168645,17.717596676488142
Somogymeggyes,46.7199138,17.906636040928255
Somogysámson,46.60490025,17.305460102641078
Somogysárd,46.434916599999994,17.598113709998415
Somogysimonyi,46.4827853,17.21639649561627
Somogyszentpál,46.6274162,17.47330468675456
Somogyszil,46.52676035,18.006838767277372
Somogyszob,46.29934645,17.289639462974748
Somogytúr,46.690916900000005,17.76133006527253
Somogyudvarhely,46.1769094,17.191527892690665
Somogyvámos,46.56164425,17.698855762586454
Somogyvár,46.59571,17.6371282
Somogyzsitfa,46.54699065,17.319629150881518
Szabadi,46.3673992,18.0317816
Szabás,46.279899,17.422435154297553
Szántód,46.86647505,17.90488584900198
Szegerdő,46.623377399999995,17.28475033412237
Szenna,46.28051855,17.694494549418096
Szenta,46.27077315,17.187645270838786
Szentbalázs,46.3290849,17.901497865883663
Szentborbás,45.86959935,17.65798114415673
Szentgáloskér,46.527866700000004,17.879448572853207
Szenyér,46.462251699999996,17.384148487107712
Szilvásszentmárton,46.2603992,17.71330954676564
Szőkedencs,46.55543175,17.253686514831834
Szólád,46.78725405,17.85407578245357
Szőlősgyörök,46.7109547,17.678835376381397
Szorosad,46.5902642,18.031126560416876
Szulok,46.053008750000004,17.543756932066685
Tab,46.7270996,18.038680506167683
Tapsony,46.45042385,17.327597097659897
Tarany,46.18511155,17.28434761273762
Táska,46.6528333,17.51580647492215
Taszár,46.38557875,17.903126749249115
Teleki,46.774830800000004,17.82331872933905
Tengőd,46.69945635,18.10799782182622
Tikos,46.64361665,17.287181885280447
Törökkoppány,46.594933499999996,18.065030840070552
Torvaj,46.7652155,18.04566711182837
Tótújfalu,45.90616005,17.65037299665866
Újvárfalva,46.449093649999995,17.560610746506043
Varászló,46.4355936,17.208004586163007
Várda,46.45656674999999,17.730899763213017
Vése,46.4009218,17.283379788041294
Visnye,46.1997581,17.694557671828896
Visz,46.7406669,17.78815385739985
Vízvár,46.10076685,17.249200606844408
Vörs,46.667803899999996,17.25254952436772
Zákány,46.2516266,16.9495974
Zákányfalu,46.2757829,16.9480927
Zala,46.6713343,16.8894692
Zamárdi,46.880099,17.9459459
Zics,46.679059800000005,17.984808127404065
Zimány,46.42341515,17.90839098106736
Zselickisfalud,46.245287700000006,17.739164312327084
Zselickislak,46.29257535,17.797648535126385
Zselicszentpál,46.29393915,17.817940831941872
Ajak,48.1713867,22.05420374627082
Anarcs,48.17763065,22.108971330960184
Apagy,47.95336225,21.932020427231294
Aranyosapáti,48.20564215,22.26032550585986
Baktalórántháza,47.9907847,22.07210326628357
Balkány,47.752897399999995,21.83521933706016
Balsa,48.1507934,21.527940821010283
Barabás,48.2319691,22.43288289565822
Bátorliget,47.758882650000004,22.275647448269122
Benk,48.3017176,22.24835147135129
Beregdaróc,48.206402600000004,22.51293014945082
Beregsurány,48.15887635,22.559179383722338
Berkesz,48.091065799999996,21.974272303140417
Besenyőd,47.970038900000006,22.027321236778846
Beszterec,48.1566919,21.838908260659164
Biri,47.830353200000005,21.860990617820924
Bököny,47.749893349999994,21.742804683121726
Botpalád,48.02980185,22.799651015614508
Buj,48.0902943,21.62301997657316
Cégénydányád,47.93889045,22.539189897992784
Csaholc,47.997653549999995,22.738644028269093
Csaroda,48.1542901,22.456239415440265
Császló,47.9103873,22.72135125650356
Csegöld,47.8962312,22.67683293583574
Csenger,47.820214,22.669638741096314
Csengersima,47.8644996,22.737720806208827
Csengerújfalu,47.8042997,22.6272727897613
Darnó,47.9624697,22.662442474406447
Demecser,48.121481349999996,21.91738866948524
Döge,48.26652385,22.061426404511238
Dombrád,48.21389665,21.89131670301687
Encsencs,47.7375709,22.08569815700857
Eperjeske,48.345834999999994,22.206696127297306
Érpatak,47.81956235,21.746583738467354
Fábiánháza,47.8382328,22.343005773406006
Fehérgyarmat,47.9970977,22.50865188854685
Fényeslitke,48.275027699999995,22.110272472272776
Fülesd,48.02560185,22.662147261147666
Fülpösdaróc,47.9399254,22.48318183329641
Gacsály,47.925800300000006,22.748701216856215
Garbolc,47.94784515,22.8694618613545
Gávavencsellő,48.12515095,21.58103617315897
Géberjén,47.944346100000004,22.46231151870716
Gégény,48.1442617,21.943153697101096
Gelénes,48.187143250000005,22.435167387074962
Gemzse,48.1449874,22.19687754615189
Geszteréd,47.751156699999996,21.789859592541724
Gulács,48.0882795,22.4678861
Győröcske,48.38883195,22.145199350403395
Győrtelek,47.91812995,22.42904145273208
Gyügye,47.926570049999995,22.5712352711666
Gyulaháza,48.1400548,22.1039256934161
Gyüre,48.1696769,22.249678820961975
Hermánszeg,47.9110722,22.635266347771434
Hetefejércse,48.12309125,22.468933379252412
Hodász,47.92796235,22.21663568420371
Ibrány,48.13400235,21.705403732326822
Ilk,48.118995850000005,22.230870928528525
Jánd,48.1107169,22.39132248027792
Jánkmajtis,47.93437145,22.655094076277663
Jármi,47.95971055,22.24350871987697
Jéke,48.23939215,22.14987352043724
Kállósemjén,47.8554712,21.915895789802406
Kálmánháza,47.8771657,21.598844185598104
Kántorjánosi,47.94287215,22.145107922124524
Kék,48.1210466,21.87570436962208
Kékcse,48.2415735,22.00313028504673
Kemecse,48.0678349,21.7986929
Kérsemjén,48.03374745,22.418777298581453
Kisar,48.05657345,22.501074177285922
Kishódos,47.9789902,22.826269724445268
Kisléta,47.82154575,22.00119932197446
Kisnamény,47.955102499999995,22.712154906859112
Kispalád,48.01776125,22.842626014523596
Kisszekeres,47.98253955,22.648068818163086
Kisvárda,48.2257593,22.0784247
Kisvarsány,48.14085215,22.28574777827253
Kocsord,47.94145025,22.38067001487606
Kölcse,48.0434706,22.711325933765295
Komlódtótfalu,47.8463462,22.71298067498809
Komoró,48.30899445,22.10215747615834
Kömörő,48.02790205,22.60303170666162
Kótaj,48.0421506,21.701938023148145
Laskod,48.0574407,22.03408942513102
Levelek,47.9758252,21.978787001421708
Lónya,48.32412585,22.282413864946577
Lövőpetri,48.1801094,22.200769640262585
Magosliget,48.04798395,22.859023569554317
Magy,47.92574745,21.971183749873635
Mánd,47.998360149999996,22.609778209745336
Mándok,48.319210749999996,22.1864451503834
Máriapócs,47.869971449999994,22.029953775302843
Márokpapi,48.1515399,22.51016273079528
Mátészalka,47.9539113,22.3208477
Mátyus,48.28136365,22.303573531509954
Méhtelek,47.92912395,22.848821775975033
Mérk,47.7927042,22.38537601864593
Mezőladány,48.2740467,22.221880937169587
Milota,48.09439495,22.776453953354356
Nábrád,48.0164659,22.446342331399872
Nagyar,48.050933549999996,22.5462942138495
Nagycserkesz,47.96558715,21.553282216419625
Nagydobos,48.04487425,22.30101287509494
Nagyecsed,47.8626738,22.3870647
Nagyhalász,48.1144262,21.760098399974435
Nagyhódos,47.96565885,22.851782960472217
Nagykálló,47.861807,21.82878985609481
Nagyszekeres,47.97068485,22.59731255734482
Nagyvarsány,48.157665050000006,22.278151845501505
Napkor,47.933414400000004,21.87258723345216
Nemesborzova,47.99183525,22.626379124125187
Nyírbátor,47.8249732,22.121113415947413
Nyírbéltek,47.689508950000004,22.141509345509196
Nyírbogát,47.8014742,22.0620214
Nyírbogdány,48.078223449999996,21.859666622027206
Nyírcsaholy,47.89644465,22.339722612806156
Nyírcsászári,47.86988085,22.175843670772814
Nyírderzs,47.89852365,22.158266254825783
Nyíregyháza,47.9557802,21.7167982
Nyírgelse,47.7676446,21.985855327977422
Nyírgyulaj,47.890919749999995,22.081327150763837
Nyíribrony,48.0184613,21.95880641265388
Nyírjákó,48.031140300000004,22.08056213032655
Nyírkarász,48.10050555,22.123399286845622
Nyírkáta,47.86227375,22.253410732062328
Nyírkércs,48.01650845,22.01974897950468
Nyírlövő,48.2016134,22.188186226632844
Nyírlugos,47.6920499,22.0417654
Nyírmada,48.067926,22.1877049
Nyírmeggyes,47.911723,22.270351224781265
Nyírmihálydi,47.73274575000001,21.972563574732852
Nyírparasznya,48.024795850000004,22.25623177643955
Nyírpazony,47.9984482,21.794266615748416
Nyírpilis,47.7721618,22.1990922076101
Nyírtass,48.10821895,22.021672024999408
Nyírtelek,48.0224472,21.596827894405152
Nyírtét,48.01126385,21.915986221563138
Nyírtura,48.0008597,21.83652346451456
Nyírvasvári,47.80692995,22.201838788162256
Ófehértó,47.93362745,22.05047683370782
Ököritófülpös,47.9145478,22.493155386373356
Olcsva,48.083067650000004,22.330198845243775
Olcsvaapáti,48.085582900000006,22.368520445761256
Ömböly,47.68475155,22.210680404476363
Ópályi,47.99789115,22.316320265158573
Őr,47.98109385,22.186510165060508
Panyola,48.061354550000004,22.396119030487906
Pap,48.20934895,22.148637938711445
Papos,47.992785,22.24131684623138
Paszab,48.1409854,21.67237716123663
Pátroha,48.16496035,21.988825058596056
Pátyod,47.8692816,22.613160791172042
Penészlek,47.6252078,22.151021789783137
Penyige,47.99186155,22.569134399595704
Petneháza,48.06639185,22.08822083355133
Piricse,47.75587375,22.16467142097692
Pócspetri,47.886985,21.975102350547417
Porcsalma,47.891884450000006,22.54629945129864
Pusztadobos,48.049851849999996,22.235736717848468
Rakamaz,48.1131051,21.475820090971823
Ramocsaháza,48.0521827,21.987880325665685
Rápolt,47.9182682,22.551584903099712
Rétközberencs,48.20495355,22.015040204095396
Rohod,48.041347200000004,22.134461954872982
Rozsály,47.92428955,22.804006859057232
Sényő,47.994462299999995,21.87947857973076
Sonkád,48.0491081,22.762754304293566
Szabolcs,48.171006649999995,21.49604057605263
Szabolcsbáka,48.16503385,22.160792606592796
Szabolcsveresmart,48.284076850000005,22.01377109690092
Szakoly,47.7661456,21.910306578285443
Szamosangyalos,47.87098815,22.6462069975591
Szamosbecs,47.86494625,22.694218824700673
Szamoskér,48.006675900000005,22.418400843081294
Szamossályi,47.8998488,22.601350249558664
Szamosszeg,48.031898549999994,22.366930668895915
Szamostatárfalva,47.877975000000006,22.67101825460705
Szamosújlak,47.9252264,22.599231001650764
Szatmárcseke,48.07333065,22.626939358344682
Székely,48.051649499999996,21.929733689708897
Szorgalmatos,47.9719081,21.38574320112335
Tákos,48.15429315,22.40902530066605
Tarpa,48.103088,22.53141424509292
Terem,47.8010694,22.287068734969566
Tiborszállás,47.81758755,22.41838076081384
Timár,48.1418167,21.444235373871287
Tiszaadony,48.22882215,22.318536292371295
Tiszabecs,48.085577900000004,22.803183708382
Tiszabercel,48.1515545,21.635895463413654
Tiszabezdéd,48.367660650000005,22.151770245512594
Tiszacsécse,48.1045661,22.74818874438185
Tiszadada,48.01130705,21.26035882252878
Tiszadob,47.9899856,21.157706843679644
Tiszaeszlár,48.0277256,21.485119618914617
Tiszakanyár,48.2397835,21.959580974459303
Tiszakerecseny,48.260182099999994,22.316683404888693
Tiszakóród,48.09570735,22.711872127009073
Tiszalök,48.01333525,21.37997369731514
Tiszamogyorós,48.3307438,22.23858114098697
Tiszanagyfalu,48.075699099999994,21.50702254029808
Tiszarád,48.129160799999994,21.795519441740403
Tiszaszalka,48.187674349999995,22.325791651598216
Tiszaszentmárton,48.37902465,22.22000898125626
Tiszatelek,48.20002115,21.79816463966924
Tiszavasvári,47.9552861,21.378626099390758
Tiszavid,48.206167699999995,22.31100515347747
Tisztaberek,47.9600367,22.7926265
Tivadar,48.06899335,22.504444224034504
Tornyospálca,48.2495181,22.191219946333888
Tunyogmatolcs,47.96780115,22.436885679580577
Túristvándi,48.04787145,22.645209490672613
Túrricse,47.9806156,22.767265365884782
Tuzsér,48.329159450000006,22.128574421999417
Tyukod,47.84256295,22.524695990450752
Újdombrád,48.184923100000006,21.87248091823364
Újfehértó,47.795362,21.626235528296412
Újkenéz,48.245687849999996,22.25565036331205
Ura,47.81106455,22.558293184128793
Uszka,48.07054035,22.844216887131914
Vaja,48.00709675,22.175180438553802
Vállaj,47.76826815,22.385955503397604
Vámosatya,48.19455485,22.3874138022565
Vámosoroszi,47.99482635,22.689110277360186
Vásárosnamény,48.120387300000004,22.308347633630003
Vasmegyer,48.1143468,21.82606974274103
Záhony,48.4063743,22.1778835
Zajta,47.90702885,22.80168609154191
Zsarolyán,47.951205650000006,22.5937113131949
Zsurk,48.402781950000005,22.22615646069083
Alsónána,46.2592368,18.661363703024048
Alsónyék,46.20875815,18.756476090505252
Aparhant,46.334126350000005,18.448716542295728
Attala,46.39463145,18.043909382721047
Báta,46.15670485,18.795669218496098
Bátaapáti,46.2130957,18.593588177045376
Bátaszék,46.173796100000004,18.70252120389896
Belecska,46.647369749999996,18.424631638462117
Bikács,46.688493699999995,18.69202867925309
Bogyiszló,46.389574350000004,18.855912120950947
Bölcske,46.725606600000006,18.930176681475366
Bonyhád,46.33311855,18.523147290012524
Bonyhádvarasd,46.36204065,18.49246572120948
Cikó,46.254369249999996,18.561701697644466
Csibrák,46.452944349999996,18.355742049020016
Csikóstőttős,46.34829055,18.17592826225664
Dalmand,46.481952899999996,18.178859087640042
Decs,46.265581850000004,18.813328232387185
Diósberény,46.5309176,18.438856712935518
Döbrököz,46.44503205,18.230841683619317
Dombóvár,46.3778989,18.1332865
Dunaföldvár,46.7888644,18.876638396008907
Dunaszentgyörgy,46.53771965,18.811592143460246
Dúzs,46.475181,18.37983011997117
Értény,46.61815815,18.14176146079913
Fácánkert,46.4568642,18.73897002715212
Fadd,46.4587055,18.832376058335626
Felsőnána,46.46861135,18.51904086952303
Felsőnyék,46.781039,18.29992154031266
Fürged,46.73235835,18.307889276136244
Gerjen,46.48745475,18.886543324997767
Grábóc,46.297009200000005,18.60842350360887
Gyönk,46.56879895,18.488072405904898
Györe,46.31281035,18.389451107632254
Györköny,46.63556725,18.719021403825572
Gyulaj,46.52713015,18.284174853357424
Harc,46.41759235,18.622438265079563
Hőgyész,46.5073579,18.41265418538839
Iregszemcse,46.699799,18.174890829758695
Izmény,46.3210103,18.423813554818437
Jágónak,46.325106149999996,18.0935406432338
Kajdacs,46.564614750000004,18.642388027402227
Kakasd,46.3464443,18.588810490858464
Kalaznó,46.49229475,18.47719168818631
Kapospula,46.417363449999996,18.086440877662824
Kaposszekcső,46.34011565,18.12860661235137
Keszőhidegkút,46.6117006,18.431650022586513
Kéty,46.429005849999996,18.52983581875482
Kisdorog,46.40771805,18.5003816250859
Kismányok,46.28661545,18.473140742472875
Kisszékely,46.679000849999994,18.54555269099508
Kistormás,46.493632399999996,18.564143903476076
Kisvejke,46.3709281,18.404108721045198
Kocsola,46.538684,18.196536469075312
Kölesd,46.5242492,18.593653549820964
Koppányszántó,46.61159805,18.093926031303987
Kurd,46.4489547,18.316134
Lápafő,46.530496299999996,18.064475638029865
Lengyel,46.38564495,18.367516182498782
Madocsa,46.6789158,18.945704103628124
Magyarkeszi,46.75268865,18.222859423605428
Medina,46.4694101,18.624214895481927
Miszla,46.6267438,18.47685222949965
Mőcsény,46.248031850000004,18.59911537272884
Mórágy,46.22926595,18.639561056795472
Mucsfa,46.35412155,18.421334001750186
Mucsi,46.43185095,18.39359961996466
Murga,46.46214725,18.48167366270104
Nagydorog,46.612823399999996,18.653697004389628
Nagykónyi,46.60992015,18.19465332966127
Nagymányok,46.28005855,18.456919479364227
Nagyszékely,46.64872535,18.533217749938316
Nagyszokoly,46.71620335,18.230356641962274
Nagyvejke,46.3742075,18.45413795181429
Nak,46.47381005,18.08497450107648
Németkér,46.71992495,18.786580922670844
Őcsény,46.315843650000005,18.756236652645022
Ozora,46.75058695,18.38432501717262
Paks,46.6229468,18.8589364
Pálfa,46.706002,18.59314068917346
Pári,46.5964204,18.2543883287586
Pincehely,46.69310325,18.409159653746258
Pörböly,46.203141599999995,18.81213684497778
Pusztahencse,46.6007311,18.748291892220895
Regöly,46.59391315,18.369081250164307
Sárpilis,46.2463659,18.749967617310254
Sárszentlőrinc,46.6245654,18.594929151858917
Simontornya,46.7432223,18.553474560193948
Sióagárd,46.412800700000005,18.668678092604726
Szakadát,46.540028199999995,18.46915356465699
Szakály,46.52745045,18.365216249991548
Szakcs,46.5365475,18.119391363335758
Szálka,46.2921207,18.645097920006314
Szárazd,46.5677419,18.418246752780554
Szedres,46.45848465,18.689133335343776
Szekszárd,46.3484884,18.701663
Tamási,46.63647605,18.298034291896627
Tengelic,46.5319473,18.7108467
Tevel,46.4252245,18.45679640055461
Tolna,46.4883447,18.5050005
Tolnanémedi,46.71778465,18.49207032064588
Udvari,46.59630575,18.53220665841326
Újireg,46.653109549999996,18.16986788405414
Váralja,46.2563911,18.42726753130716
Várdomb,46.25346125,18.701249499893102
Várong,46.5345849,18.044632076257223
Varsád,46.51154975,18.526642624999965
Závod,46.405007850000004,18.42233222539278
Zomba,46.4108094,18.5659247
Acsád,47.33120785,16.74987277853043
Alsószölnök,46.9183388,16.198770631543436
Alsóújlak,47.07578195,16.85263886350203
Andrásfa,46.96374015000001,16.799844034374413
Apátistvánfalva,46.901529249999996,16.265479943863753
Bajánsenye,46.814909400000005,16.37876532897102
Balogunyom,47.1595827,16.654645562221837
Bejcgyertyános,47.16479565,16.924185980011274
Bérbaltavár,47.0046851,16.96919784114739
Bő,47.38275395,16.809592056544407
Boba,47.18174005,17.18081751700646
Bögöt,47.2495768,16.825781345604288
Bögöte,47.06079125,17.05650029542224
Borgáta,47.1559099,17.0840530193611
Bozsok,47.3197028,16.49246791722815
Bozzai,47.2082438,16.7605052996568
Bucsu,47.26686985,16.504209926280332
Bük,47.3856112,16.762349192369584
Cák,47.360176749999994,16.511721369016183
Celldömölk,47.2361563,17.15850345002106
Chernelházadamonya,47.37429775,16.837487759386477
Csákánydoroszló,46.9723209,16.507879156058983
Csánig,47.44357975,17.04902524961522
Csehi,47.0460971,16.92164390541515
Csehimindszent,47.08109665,16.959763944382182
Csempeszkopács,47.1579331,16.803279513882686
Csénye,47.2428312,16.866883402115192
Csepreg,47.38853065,16.68705403693649
Csipkerek,47.09296755,16.944208618470565
Csönge,47.34890805,17.080727249587845
Csörötnek,46.93368215,16.369546517197254
Daraboshegy,46.94769655,16.571472725407563
Döbörhegy,46.9947767,16.71166397422988
Döröske,47.00889945,16.695004212579708
Dozmat,47.222960150000006,16.505208627240286
Duka,47.1083055,17.11210237356446
Egervölgy,47.1239967,16.927870387219784
Egyházashetye,47.1665726,17.13208658823539
Egyházashollós,47.0540919,16.70733657381527
Egyházasrádóc,47.0916476,16.634786059188585
Felsőcsatár,47.21241055,16.47808795538147
Felsőjánosfa,46.85479485,16.559944632164942
Felsőmarác,46.9355887,16.53859056219386
Felsőszölnök,46.881365450000004,16.168735793920725
Gasztony,46.967422400000004,16.452591732456877
Gencsapáti,47.28446275,16.604855607629595
Gérce,47.2063533,17.02683931625041
Gersekarát,46.97634975,16.744184753881406
Gór,47.34487165,16.798357250440986
Gyanógeregye,47.119884400000004,16.775009694573644
Gyöngyösfalu,47.31558975,16.587641163505726
Győrvár,46.9873692,16.849528870602377
Halastó,46.9459839,16.688385113119
Halogy,46.9631421,16.55821096833428
Harasztifalu,47.04690325,16.562023965007
Hegyfalu,47.339191299999996,16.879280478839988
Hegyháthodász,46.941463799999994,16.66318343640977
Hegyhátsál,46.956140700000006,16.64892617068056
Hegyhátszentjakab,46.86176515,16.54736617669338
Hegyhátszentmárton,46.92035535,16.463406617579615
Hegyhátszentpéter,46.9800779,16.8128509
Horvátlövő,47.18084975,16.483656796566173
Horvátzsidány,47.40098315,16.616252805319277
Hosszúpereszteg,47.080271100000004,16.99916510595099
Ikervár,47.196981750000006,16.891729722409014
Iklanberény,47.42318615,16.805600747579184
Ispánk,46.8686951,16.4488579703566
Ivánc,46.9214694,16.49716025541116
Ják,47.1393978,16.568593128008885
Jákfa,47.3408891,16.960780280942938
Jánosháza,47.11460715,17.156930494230075
Káld,47.14956205,17.018600213356123
Kám,47.10124795,16.88084325287454
Karakó,47.1116631,17.200105622795107
Katafa,46.98187755,16.639418041349785
Keléd,47.0770774,17.103396253174125
Kemeneskápolna,47.21525925,17.106860166429556
Kemenesmagasi,47.3481255,17.19266051690426
Kemenesmihályfa,47.297653499999996,17.096118030635424
Kemenespálfa,47.148968999999994,17.171461650022568
Kemenessömjén,47.3074686,17.12523112583696
Kemenesszentmárton,47.294465,17.161388189977117
Kemestaródfa,46.9955678,16.511347037289617
Kenéz,47.207228650000005,16.790632696236145
Kenyeri,47.37878595,17.080301639621048
Kercaszomor,46.79135935,16.34612617761082
Kerkáskápolna,46.7903829,16.439349784650783
Kétvölgy,46.8827901,16.219617684825444
Kisrákos,46.861563000000004,16.491521885120207
Kissomlyó,47.141235,17.09204320928362
Kisunyom,47.13658035,16.63691705090586
Kiszsidány,47.39546155,16.642634495734768
Köcsk,47.18671354999999,17.111552025901453
Kondorfa,46.895524300000005,16.393890338922134
Körmend,47.01819615,16.593606406702662
Kőszeg,47.382726149999996,16.53041314143912
Kőszegdoroszló,47.3489271,16.54713852456216
Kőszegpaty,47.344587450000006,16.651601561069388
Kőszegszerdahely,47.3266986,16.523936543590615
Lócs,47.408448899999996,16.80894421829231
Lukácsháza,47.341803049999996,16.585797374361068
Magyarlak,46.942951199999996,16.339972125963335
Magyarnádalja,47.02349015,16.535442849306776
Magyarszecsőd,47.0403795,16.64241845499015
Magyarszombatfa,46.758113800000004,16.347278238590608
Meggyeskovácsi,47.158270349999995,16.862090139221728
Megyehíd,47.2061867,16.845518939957863
Mersevát,47.2847091,17.188726122156794
Mesterháza,47.374458000000004,16.861099674254746
Mesteri,47.23960755,17.091981183957593
Meszlen,47.336487500000004,16.699763804270486
Mikosszéplak,47.0433158,16.98769894747449
Molnaszecsőd,47.0432121,16.67753153135535
Nádasd,46.95039315,16.60803715578321
Nagygeresd,47.39652275,16.920788258751053
Nagykölked,47.080406800000006,16.549479542569483
Nagymizdó,46.98396555,16.658310496230065
Nagyrákos,46.8304074,16.465614092608558
Nagysimonyi,47.2730145,17.058133042761234
Nagytilaj,46.97950535,16.94954832314854
Nárai,47.19007655,16.54373248442803
Narda,47.23585985,16.463979509959785
Nemesbőd,47.270198199999996,16.734050528934063
Nemescsó,47.3540954,16.613509563991506
Nemeskeresztúr,47.088018250000005,17.18782673598961
Nemeskocs,47.1999747,17.183168342917714
Nemeskolta,47.14369495,16.77667625039892
Nemesládony,47.40796465,16.89228948574779
Nemesmedves,46.9949269,16.404938873464616
Nemesrempehollós,47.0885971,16.689321324029866
Nick,47.3910973,17.01806024401715
Nyőgér,47.17426275,16.946360311198166
Olaszfa,47.0061921,16.895618652132306
Ölbő,47.291024300000004,16.855659291944917
Ólmod,47.410001050000005,16.585981863229833
Orfalu,46.88424315,16.27560455459064
Őrimagyarósd,46.89730315,16.534010094477765
Őriszentpéter,46.843758,16.40799253188846
Ostffyasszonyfa,47.321064500000006,17.038443962488877
Oszkó,47.0407664,16.871643481387068
Pácsony,47.01851205,16.850869754935594
Pankasz,46.83218905,16.494616480778234
Pápóc,47.402891,17.14859941635068
Pecöl,47.19917665,16.827617860478636
Perenye,47.305443350000004,16.548936954816295
